Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(usd),Score
145,3,1,1,1,Pirouzi,3900000000.0,130000.0,3
190,3,1,1,1,Zaferanieh,13000000000.0,433333.33,3
144,3,1,1,1,Velenjak,12000000000.0,400000.0,3
88,3,0,0,1,Parand,520000000.0,17333.33,1
287,5,1,1,0,Vanak,57500000000.0,1916666.67,2
157,3,1,1,1,Gheitarieh,13600000000.0,453333.33,3
190,3,1,1,1,Gheitarieh,15500000000.0,516666.67,3
150,3,1,1,1,Gheitarieh,11000000000.0,366666.67,3
155,3,1,1,1,Gheitarieh,14700000000.0,490000.0,3
245,3,1,1,1,Niavaran,21560000000.0,718666.67,3
160,3,1,1,1,Niavaran,16800000000.0,560000.0,3
115,3,1,1,1,Feiz Garden,3500000000.0,116666.67,3
135,3,1,1,1,Shahrake Gharb,9000000000.0,300000.0,3
148,3,1,1,1,Saadat Abad,12500000000.0,416666.67,3
200,3,1,1,1,Heravi,14000000000.0,466666.67,3
198,3,1,1,1,Gheitarieh,13500000000.0,450000.0,3
929,5,1,1,0,Zafar,80000000000.0,2666666.67,2
150,3,1,1,1,Punak,9400000000.0,313333.33,3
136,3,1,1,1,Southern Janatabad,6200000000.0,206666.67,3
550,3,1,1,0,Absard,4500000000.0,150000.0,2
420,4,1,1,1,Zaferanieh,92400000000.0,3080000.0,3
124,3,1,1,1,Southern Janatabad,5950000000.0,198333.33,3
181,3,1,1,1,Velenjak,13600000000.0,453333.33,3
145,3,1,1,1,Central Janatabad,6150000000.0,205000.0,3
143,3,1,1,1,Saadat Abad,11200000000.0,373333.33,3
150,3,1,1,1,Saadat Abad,14800000000.0,493333.33,3
380,4,1,1,1,Elahieh,50000000000.0,1666666.67,3
190,3,1,1,1,Farmanieh,25000000000.0,833333.33,3
130,3,1,1,1,Shahrakeh Naft,7500000000.0,250000.0,3
160,3,1,1,1,Heravi,7000000000.0,233333.33,3
290,4,1,1,1,Zaferanieh,15950000000.0,531666.67,3
198,4,1,1,0,Andisheh,5200000000.0,173333.33,2
117,3,1,1,1,Islamshahr,1990000000.0,66333.33,3
155,3,1,1,1,Dorous,9800000000.0,326666.67,3
148,3,1,1,1,Saadat Abad,12580000000.0,419333.33,3
134,3,1,1,1,Qasr-od-Dasht,2950000000.0,98333.33,3
185,3,1,1,1,Pasdaran,13000000000.0,433333.33,3
250,3,1,1,1,Elahieh,40000000000.0,1333333.33,3
160,3,1,1,1,Velenjak,9600000000.0,320000.0,3
120,3,1,1,1,Persian Gulf Martyrs Lake,590000000.0,19666.67,3
158,3,1,1,1,Pasdaran,11060000000.0,368666.67,3
155,3,1,1,1,Pasdaran,13175000000.0,439166.67,3
182,3,1,1,1,Saadat Abad,11500000000.0,383333.33,3
150,3,1,1,1,Ekhtiarieh,9500000000.0,316666.67,3
150,3,1,1,1,Gheitarieh,13000000000.0,433333.33,3
147,3,1,1,1,Ekhtiarieh,9600000000.0,320000.0,3
179,3,1,1,1,Velenjak,8055000000.0,268500.0,3
180,3,1,1,1,Saadat Abad,14500000000.0,483333.33,3
138,3,1,1,1,Saadat Abad,9300000000.0,310000.0,3
705,5,1,1,0,Abazar,91000000000.0,3033333.33,2
200,3,1,1,1,Saadat Abad,16000000000.0,533333.33,3
210,3,1,1,1,Saadat Abad,16400000000.0,546666.67,3
165,3,1,1,1,Saadat Abad,10500000000.0,350000.0,3
300,4,1,1,1,Saadat Abad,30000000000.0,1000000.0,3
245,3,1,1,1,Shahrake Gharb,19000000000.0,633333.33,3
130,3,1,1,1,Saadat Abad,9300000000.0,310000.0,3
140,3,1,1,1,Shahrake Gharb,11200000000.0,373333.33,3
150,3,1,1,1,Saadat Abad,9500000000.0,316666.67,3
150,3,1,1,1,Punak,10500000000.0,350000.0,3
290,4,1,1,1,Aqdasieh,27000000000.0,900000.0,3
107,3,1,1,0,Eram,2970000000.0,99000.0,2
195,3,1,1,1,Shahrake Gharb,19500000000.0,650000.0,3
200,3,1,1,1,Gheitarieh,16000000000.0,533333.33,3
400,4,1,1,1,Elahieh,63000000000.0,2100000.0,3
222,3,1,1,1,Gheitarieh,19800000000.0,660000.0,3
270,3,1,1,1,Kamranieh,26500000000.0,883333.33,3
170,4,1,1,1,Andisheh,3060000000.0,102000.0,3
122,3,1,1,0,Parand,850000000.0,28333.33,2
170,3,1,1,1,Ekhtiarieh,7800000000.0,260000.0,3
147,3,1,1,1,Pasdaran,8350000000.0,278333.33,3
180,3,1,1,1,Saadat Abad,13500000000.0,450000.0,3
180,3,1,1,1,Saadat Abad,13500000000.0,450000.0,3
123,3,1,1,1,Gheitarieh,7400000000.0,246666.67,3
152,3,1,1,1,Saadat Abad,9800000000.0,326666.67,3
155,3,1,1,1,Shahrake Gharb,9000000000.0,300000.0,3
115,3,1,1,1,Shahr-e-Ziba,3870000000.0,129000.0,3
145,3,1,1,1,Shahrake Gharb,11000000000.0,366666.67,3
160,3,1,1,1,Gheitarieh,10200000000.0,340000.0,3
150,3,1,1,1,West Ferdows Boulevard,7200000000.0,240000.0,3
135,3,1,1,1,Dehkade Olampic,4200000000.0,140000.0,3
209,3,1,1,1,West Ferdows Boulevard,13000000000.0,433333.33,3
190,3,1,1,1,Aqdasieh,24000000000.0,800000.0,3
133,3,1,1,1,Gheitarieh,13300000000.0,443333.33,3
200,3,1,1,1,Ajudaniye,27000000000.0,900000.0,3
220,3,1,1,1,Kamranieh,33600000000.0,1120000.0,3
130,3,1,1,1,Gheitarieh,8700000000.0,290000.0,3
123,3,1,1,0,Azadshahr,3450000000.0,115000.0,2
103,3,1,1,1,Shahran,4128000000.0,137600.0,3
161,3,1,1,1,Persian Gulf Martyrs Lake,6400000000.0,213333.33,3
115,3,0,1,1,Shahrake Qods,1600000000.0,53333.33,2
160,3,1,1,1,Persian Gulf Martyrs Lake,6700000000.0,223333.33,3
232,3,1,1,1,Farmanieh,23000000000.0,766666.67,3
145,3,1,1,1,Farmanieh,11000000000.0,366666.67,3
127,3,1,1,1,Hakimiyeh,4480000000.0,149333.33,3
173,3,1,1,1,Niavaran,11000000000.0,366666.67,3
195,3,1,1,1,Farmanieh,17280000000.0,576000.0,3
140,3,1,1,1,Gheitarieh,11150000000.0,371666.67,3
136,3,1,1,1,Persian Gulf Martyrs Lake,1360000000.0,45333.33,3
83,3,1,1,1,Shahran,3100000000.0,103333.33,3
155,3,1,1,1,Heravi,9000000000.0,300000.0,3
117,3,1,1,1,Shahrake Gharb,6800000000.0,226666.67,3
500,4,1,1,0,Damavand,20000000000.0,666666.67,2
900,3,1,1,0,Damavand,8500000000.0,283333.33,2
190,3,1,1,1,Gheitarieh,12000000000.0,400000.0,3
235,3,1,1,1,Gheitarieh,24000000000.0,800000.0,3
150,3,1,1,1,Gheitarieh,14500000000.0,483333.33,3
197,3,1,1,1,Gheitarieh,13300000000.0,443333.33,3
195,3,1,1,1,Gheitarieh,19900000000.0,663333.33,3
235,3,1,1,1,Gheitarieh,25500000000.0,850000.0,3
195,3,1,1,1,Gheitarieh,19500000000.0,650000.0,3
153,3,1,1,1,Gheitarieh,13000000000.0,433333.33,3
203,3,1,1,1,Araj,13800000000.0,460000.0,3
200,3,1,1,1,Aqdasieh,13300000000.0,443333.33,3
200,3,1,1,1,Araj,13700000000.0,456666.67,3
116,3,1,1,1,Gheitarieh,8000000000.0,266666.67,3
202,3,1,1,1,Aqdasieh,13200000000.0,440000.0,3
200,3,1,1,1,Araj,13300000000.0,443333.33,3
120,3,1,1,1,Ostad Moein,3950000000.0,131666.67,3
200,3,1,1,1,Aqdasieh,13400000000.0,446666.67,3
202,3,1,1,1,Araj,13700000000.0,456666.67,3
202,3,1,1,1,Aqdasieh,14700000000.0,490000.0,3
122,3,1,1,1,Saadat Abad,8000000000.0,266666.67,3
202,3,1,1,1,Araj,14300000000.0,476666.67,3
201,3,1,1,1,Aqdasieh,14200000000.0,473333.33,3
140,3,1,1,1,Shahrake Qods,2590000000.0,86333.33,3
200,3,1,1,1,Aqdasieh,14000000000.0,466666.67,3
120,3,1,1,1,Ostad Moein,3950000000.0,131666.67,3
167,3,1,1,1,Gheitarieh,11000000000.0,366666.67,3
155,3,1,1,1,Gheitarieh,11000000000.0,366666.67,3
115,3,1,1,1,Farmanieh,6900000000.0,230000.0,3
170,3,1,1,1,Gheitarieh,11200000000.0,373333.33,3
115,3,0,1,1,Farmanieh,6900000000.0,230000.0,2
145,3,1,1,1,Jeyhoon,4600000000.0,153333.33,3
115,3,1,1,1,Shahrake Gharb,6500000000.0,216666.67,3
112,3,1,1,1,West Ferdows Boulevard,3600000000.0,120000.0,3
153,3,1,1,1,Punak,7500000000.0,250000.0,3
141,3,1,1,1,Persian Gulf Martyrs Lake,3810000000.0,127000.0,3
140,3,1,1,1,Persian Gulf Martyrs Lake,1790000000.0,59666.67,3
150,3,1,1,1,Saadat Abad,20000000000.0,666666.67,3
88,3,0,1,1,Parand,475000000.0,15833.33,2
113,3,1,1,0,Gheitarieh,6000000000.0,200000.0,2
134,3,1,1,1,North Program Organization,6400000000.0,213333.33,3
130,3,1,1,1,Railway,5850000000.0,195000.0,3
160,3,1,1,0,Azadshahr,4500000000.0,150000.0,2
138,3,1,1,1,Salsabil,3584000000.0,119466.67,3
125,3,1,1,1,Tehransar,3750000000.0,125000.0,3
131,3,1,1,1,Railway,5850000000.0,195000.0,3
150,3,1,1,1,Shahrake Gharb,12350000000.0,411666.67,3
174,3,1,1,1,Valiasr,10000000000.0,333333.33,3
105,3,1,1,1,Yousef Abad,4725000000.0,157500.0,3
200,3,1,1,1,Sadeghieh,7000000000.0,233333.33,3
118,3,1,1,1,Sattarkhan,4900000000.0,163333.33,3
124,3,1,1,1,Sattarkhan,3400000000.0,113333.33,3
240,4,1,1,1,Persian Gulf Martyrs Lake,4800000000.0,160000.0,3
235,3,1,1,1,Niavaran,31000000000.0,1033333.33,3
170,3,1,1,1,Pakdasht,1280000000.0,42666.67,3
144,3,1,1,1,Zafar,10368000000.0,345600.0,3
350,4,1,1,1,Niavaran,72000000000.0,2400000.0,3
105,3,1,1,1,Shahr-e-Ziba,3550000000.0,118333.33,3
110,3,1,1,1,Jordan,6160000000.0,205333.33,3
172,3,1,1,1,Heravi,9300000000.0,310000.0,3
147,3,1,1,1,Yousef Abad,11600000000.0,386666.67,3
235,3,1,1,1,Niavaran,28500000000.0,950000.0,3
125,3,1,1,1,Yousef Abad,8450000000.0,281666.67,3
114,3,1,1,1,Yousef Abad,4900000000.0,163333.33,3
136,3,1,1,1,Yousef Abad,8200000000.0,273333.33,3
120,3,1,1,1,Yousef Abad,8000000000.0,266666.67,3
165,3,1,1,1,Pakdasht,1000000000.0,33333.33,3
120,3,1,1,1,Yousef Abad,7000000000.0,233333.33,3
130,3,1,1,1,Yousef Abad,6000000000.0,200000.0,3
128,3,1,1,0,Niavaran,8500000000.0,283333.33,2
135,3,1,1,1,Yousef Abad,10000000000.0,333333.33,3
200,3,1,1,1,Niavaran,29000000000.0,966666.67,3
170,3,1,1,1,Niavaran,22100000000.0,736666.67,3
200,3,1,1,1,Niavaran,14000000000.0,466666.67,3
171,3,1,1,1,Elahieh,12825000000.0,427500.0,3
122,3,1,1,1,Ghoba,6700000000.0,223333.33,3
220,4,1,1,0,Shahryar,7500000000.0,250000.0,2
240,4,1,1,0,Andisheh,4300000000.0,143333.33,2
300,3,1,1,0,Golestan,24000000000.0,800000.0,2
140,3,1,1,1,Farmanieh,9300000000.0,310000.0,3
128,3,1,1,1,Pirouzi,4350000000.0,145000.0,3
211,3,1,1,1,Marzdaran,15800000000.0,526666.67,3
160,3,1,1,1,Niavaran,17500000000.0,583333.33,3
198,3,1,1,1,Ekhtiarieh,18000000000.0,600000.0,3
137,3,1,1,1,ShahrAra,7200000000.0,240000.0,3
175,3,1,1,1,Farmanieh,22000000000.0,733333.33,3
225,3,1,1,1,Farmanieh,38500000000.0,1283333.33,3
270,4,1,1,1,Niavaran,35000000000.0,1166666.67,3
200,3,1,1,1,Niavaran,34000000000.0,1133333.33,3
250,3,1,1,1,Niavaran,34000000000.0,1133333.33,3
147,3,1,1,1,Saadat Abad,9114000000.0,303800.0,3
140,3,1,1,1,Kamranieh,8100000000.0,270000.0,3
170,3,1,1,1,Heravi,7990000000.0,266333.33,3
310,3,1,1,1,Aqdasieh,74400000000.0,2480000.0,3
283,3,1,1,1,Farmanieh,33840000000.0,1128000.0,3
220,5,1,0,0,Andisheh,6500000000.0,216666.67,1
115,3,1,1,1,Islamshahr,1650000000.0,55000.0,3
110,3,1,1,1,Heravi,5850000000.0,195000.0,3
105,3,1,1,1,Kahrizak,1155000000.0,38500.0,3
105,3,1,1,1,Kahrizak,1312000000.0,43733.33,3
225,4,1,1,1,Kamranieh,20250000000.0,675000.0,3
450,4,1,1,1,Niavaran,25000000000.0,833333.33,3
258,4,1,1,0,Jordan,12000000000.0,400000.0,2
130,3,0,1,0,Shahrake Qods,600000000.0,20000.0,1
700,3,1,1,0,Damavand,4500000000.0,150000.0,2
140,3,1,1,1,Ekhtiarieh,11000000000.0,366666.67,3
150,3,1,1,1,Salsabil,4500000000.0,150000.0,3
250,4,1,1,1,Zaferanieh,18750000000.0,625000.0,3
117,3,1,1,1,Tarasht,4440000000.0,148000.0,3
182,3,1,1,1,Marzdaran,11600000000.0,386666.67,3
160,3,1,1,1,Azarbaijan,3000000000.0,100000.0,3
181,3,1,1,1,Marzdaran,13000000000.0,433333.33,3
163,3,1,1,1,Marzdaran,11100000000.0,370000.0,3
142,3,1,1,1,Heravi,6465000000.0,215500.0,3
210,4,1,1,0,Narmak,23000000000.0,766666.67,2
125,3,1,1,0,Parand,1650000000.0,55000.0,2
58,5,0,0,1,Parand,295000000.0,9833.33,1
150,3,1,1,1,Punak,6800000000.0,226666.67,3
165,3,1,1,1,Gheitarieh,9850000000.0,328333.33,3
240,4,1,1,0,Andisheh,5700000000.0,190000.0,2
165,3,0,1,0,Heshmatieh,4125000000.0,137500.0,1
165,3,0,1,0,Heshmatieh,4125000000.0,137500.0,1
120,3,1,1,1,Shahr-e-Ziba,4530000000.0,151000.0,3
126,3,1,1,1,Zafar,7676000000.0,255866.67,3
216,4,1,1,0,Andisheh,5700000000.0,190000.0,2
300,4,1,1,1,Tajrish,9000000000.0,300000.0,3
180,5,1,1,0,Shahrake Gharb,28800000000.0,960000.0,2
122,4,1,0,1,Keshavarz Boulevard,2420000000.0,80666.67,2
145,3,1,1,1,Elahieh,10150000000.0,338333.33,3
175,3,1,1,1,Elahieh,17500000000.0,583333.33,3
124,3,1,1,1,Shahr-e-Ziba,3900000000.0,130000.0,3
180,3,1,1,1,Pasdaran,13000000000.0,433333.33,3
700,3,1,1,0,Damavand,7000000000.0,233333.33,2
86,3,0,1,1,Parand,330000000.0,11000.0,2
150,5,1,1,0,Shahr-e-Ziba,10700000000.0,356666.67,2
138,3,1,1,1,Kahrizak,1242000000.0,41400.0,3
119,3,1,1,1,Shahran,5500000000.0,183333.33,3
180,4,1,1,1,Northern Chitgar,2720000000.0,90666.67,3
120,3,1,1,1,Northern Chitgar,1750000000.0,58333.33,3
253,5,1,1,0,North Program Organization,30360000000.0,1012000.0,2
105,3,1,1,1,North Program Organization,5985000000.0,199500.0,3
350,4,1,1,1,Gheitarieh,35000000000.0,1166666.67,3
150,3,1,1,1,Northern Chitgar,2240000000.0,74666.67,3
140,3,1,1,1,Northren Jamalzadeh,6700000000.0,223333.33,3
65,4,1,1,0,Yousef Abad,8500000000.0,283333.33,2
500,5,1,1,0,Gandhi,70000000000.0,2333333.33,2
135,3,1,1,1,Northren Jamalzadeh,6000000000.0,200000.0,3
303,5,1,1,0,Argentina,33330000000.0,1111000.0,2
141,3,1,1,1,Shahrake Quds,2115000000.0,70500.0,3
136,3,1,1,1,Pasdaran,7300000000.0,243333.33,3
150,3,1,1,1,Heravi,7600000000.0,253333.33,3
130,3,1,1,1,Seyed Khandan,8450000000.0,281666.67,3
110,3,1,1,1,Persian Gulf Martyrs Lake,3150000000.0,105000.0,3
300,5,1,1,0,Lavasan,25000000000.0,833333.33,2
132,3,1,0,1,Southern Suhrawardi,6700000000.0,223333.33,2
140,3,1,1,1,Mirdamad,8000000000.0,266666.67,3
200,3,1,1,1,Shahrake Gharb,14000000000.0,466666.67,3
160,3,1,1,1,Pakdasht,980000000.0,32666.67,3
120,3,1,1,1,Tenant,3240000000.0,108000.0,3
150,3,1,1,1,Dezashib,12000000000.0,400000.0,3
125,3,1,0,0,Mirdamad,6500000000.0,216666.67,1
150,3,1,1,1,Pardis,3900000000.0,130000.0,3
111,3,1,1,1,Persian Gulf Martyrs Lake,3150000000.0,105000.0,3
330,3,1,1,1,Farmanieh,46200000000.0,1540000.0,3
117,3,1,1,1,Ostad Moein,3680000000.0,122666.67,3
150,3,0,1,0,Zafar,6000000000.0,200000.0,1
133,3,1,1,1,Ekhtiarieh,8400000000.0,280000.0,3
185,3,1,1,1,East Ferdows Boulevard,9500000000.0,316666.67,3
55,3,1,1,1,Hashemi,1650000000.0,55000.0,3
130,3,1,1,1,Persian Gulf Martyrs Lake,4150000000.0,138333.33,3
124,3,1,1,1,Shahr-e-Ziba,3980000000.0,132666.67,3
220,3,1,1,1,Niavaran,20900000000.0,696666.67,3
155,3,1,1,1,North Program Organization,5100000000.0,170000.0,3
112,3,1,1,1,Abazar,4300000000.0,143333.33,3
140,3,1,1,1,Persian Gulf Martyrs Lake,3800000000.0,126666.67,3
155,3,1,1,1,North Program Organization,5300000000.0,176666.67,3
170,3,1,1,1,North Program Organization,8000000000.0,266666.67,3
96,3,1,0,1,Shahryar,1145000000.0,38166.67,2
150,3,1,1,1,Pasdaran,9750000000.0,325000.0,3
175,3,1,1,1,Waterfall,8600000000.0,286666.67,3
185,3,1,1,1,Ekhtiarieh,16200000000.0,540000.0,3
110,3,1,1,1,Abazar,4250000000.0,141666.67,3
190,3,1,1,1,East Ferdows Boulevard,9500000000.0,316666.67,3
140,3,1,1,1,East Ferdows Boulevard,7300000000.0,243333.33,3
212,4,1,1,0,Farmanieh,36000000000.0,1200000.0,2
133,3,1,1,1,Persian Gulf Martyrs Lake,7500000000.0,250000.0,3
165,3,1,1,1,Niavaran,17655000000.0,588500.0,3
122,3,1,1,1,Yousef Abad,6000000000.0,200000.0,3
115,3,1,1,0,Gheitarieh,6400000000.0,213333.33,2
180,3,1,1,1,Niavaran,16000000000.0,533333.33,3
145,3,1,1,1,Shahrake Qods,1740000000.0,58000.0,3
136,3,1,1,1,Sadeghieh,5150000000.0,171666.67,3
87,3,0,0,1,Parand,488000000.0,16266.67,1
145,3,1,1,1,Shahrake Qods,1740000000.0,58000.0,3
135,3,1,1,1,Gheitarieh,5700000000.0,190000.0,3
345,4,1,1,1,Jordan,17000000000.0,566666.67,3
56,3,0,1,0,Atabak,900000000.0,30000.0,1
530,4,1,1,1,Dorous,79500000000.0,2650000.0,3
150,3,1,1,1,Persian Gulf Martyrs Lake,765000000.0,25500.0,3
270,4,1,1,0,Jordan,13000000000.0,433333.33,2
300,3,1,1,0,Argentina,17000000000.0,566666.67,2
155,3,1,1,1,Gheitarieh,13000000000.0,433333.33,3
150,3,1,1,1,Tajrish,12750000000.0,425000.0,3
165,3,1,1,1,Gheitarieh,12300000000.0,410000.0,3
250,3,1,1,1,Velenjak,40000000000.0,1333333.33,3
750,5,1,1,0,Varamin - Beheshti,3500000000.0,116666.67,2
170,3,1,1,1,Mirdamad,11800000000.0,393333.33,3
135,3,1,1,1,Saadat Abad,7500000000.0,250000.0,3
120,3,1,1,1,Persian Gulf Martyrs Lake,1750000000.0,58333.33,3
253,4,1,1,1,Jordan,11385000000.0,379500.0,3
145,3,1,1,1,Vanak,7900000000.0,263333.33,3
125,3,1,1,1,Salsabil,3500000000.0,116666.67,3
140,3,1,1,1,Kook,1792000000.0,59733.33,3
190,3,1,1,1,Niavaran,15200000000.0,506666.67,3
210,3,1,1,1,Kamranieh,34560000000.0,1152000.0,3
149,3,1,1,1,Parand,2100000000.0,70000.0,3
135,3,1,1,1,Niavaran,9000000000.0,300000.0,3
122,4,1,0,1,Amirabad,2400000000.0,80000.0,2
220,3,1,1,1,Jordan,13500000000.0,450000.0,3
150,3,1,1,1,Yousef Abad,11000000000.0,366666.67,3
140,3,1,1,1,Jordan,7700000000.0,256666.67,3
140,3,1,1,1,Saadat Abad,8000000000.0,266666.67,3
175,3,1,1,1,Kamranieh,17000000000.0,566666.67,3
210,3,1,1,1,Farmanieh,33600000000.0,1120000.0,3
124,3,1,1,1,Gheitarieh,7700000000.0,256666.67,3
200,4,1,1,1,Niavaran,15000000000.0,500000.0,3
240,3,1,1,0,Elahieh,34560000000.0,1152000.0,2
150,3,1,1,0,Elahieh,11760000000.0,392000.0,2
205,3,1,1,1,Farmanieh,20000000000.0,666666.67,3
220,4,1,1,0,Azarbaijan,15000000000.0,500000.0,2
165,3,1,1,1,Shahrake Gharb,18150000000.0,605000.0,3
135,3,1,1,1,Saadat Abad,9000000000.0,300000.0,3
160,5,1,1,0,Yousef Abad,18000000000.0,600000.0,2
135,3,1,1,1,West Pars,5600000000.0,186666.67,3
102,3,0,0,1,Amirabad,4300000000.0,143333.33,1
136,3,1,1,1,Saadat Abad,11000000000.0,366666.67,3
120,3,1,1,1,Persian Gulf Martyrs Lake,295000000.0,9833.33,3
144,3,1,1,1,Gheitarieh,7250000000.0,241666.67,3
110,3,1,1,1,Ozgol,6550000000.0,218333.33,3
180,4,1,1,1,Persian Gulf Martyrs Lake,2720000000.0,90666.67,3
110,3,1,1,1,Ozgol,6550000000.0,218333.33,3
128,3,1,1,1,Gheitarieh,9200000000.0,306666.67,3
110,3,1,1,1,West Pars,6550000000.0,218333.33,3
155,3,1,1,1,Jordan,13950000000.0,465000.0,3
138,3,1,1,1,Jordan,9500000000.0,316666.67,3
135,3,1,1,1,Azarbaijan,3440000000.0,114666.67,3
135,3,1,1,1,Azarbaijan,3440000000.0,114666.67,3
175,3,1,1,1,Kook,10500000000.0,350000.0,3
145,3,1,1,1,Shahrake Gharb,10500000000.0,350000.0,3
285,4,1,1,1,Shahrake Gharb,28500000000.0,950000.0,3
125,3,1,1,1,Shahrake Gharb,11250000000.0,375000.0,3
89,3,1,1,1,Parand,430000000.0,14333.33,3
150,3,1,1,1,Niavaran,11000000000.0,366666.67,3
175,3,1,1,1,ShahrAra,7800000000.0,260000.0,3
157,3,1,1,1,Marzdaran,10200000000.0,340000.0,3
190,3,1,1,1,Pasdaran,12350000000.0,411666.67,3
197,3,1,1,1,Marzdaran,15563000000.0,518766.67,3
128,3,1,1,1,Marzdaran,6700000000.0,223333.33,3
193,3,1,1,1,Kook,13000000000.0,433333.33,3
105,3,1,1,1,East Ferdows Boulevard,5830000000.0,194333.33,3
186,3,1,1,1,Pasdaran,9300000000.0,310000.0,3
63,3,0,1,0,Javadiyeh,1450000000.0,48333.33,1
135,3,1,1,1,Saadat Abad,7500000000.0,250000.0,3
148,3,1,1,1,Yousef Abad,8140000000.0,271333.33,3
130,3,1,1,1,Persian Gulf Martyrs Lake,865000000.0,28833.33,3
63,3,1,1,0,Shoosh,1200000000.0,40000.0,2
86,3,0,1,1,Parand,275000000.0,9166.67,2
140,3,1,1,1,Daryan No,6300000000.0,210000.0,3
186,3,1,1,1,Velenjak,15000000000.0,500000.0,3
140,3,1,1,1,Mehran,8400000000.0,280000.0,3
180,3,1,1,1,Kamranieh,14000000000.0,466666.67,3
120,3,1,1,1,Sattarkhan,5400000000.0,180000.0,3
137,3,1,1,1,Punak,6850000000.0,228333.33,3
180,3,1,1,0,Marzdaran,10800000000.0,360000.0,2
123,3,1,1,1,Velenjak,12500000000.0,416666.67,3
148,3,1,1,1,Daryan No,6000000000.0,200000.0,3
133,3,1,0,1,Shahrake Gharb,10000000000.0,333333.33,2
113,3,1,1,1,Ostad Moein,3170000000.0,105666.67,3
